Ensembl Gene ID,Ensembl Transcript ID,Associated Gene Name
ENSG00000078114,ENST00000417816,NEBL
ENSG00000078114,ENST00000473616,NEBL
ENSG00000078114,ENST00000434381,NEBL
ENSG00000170923,ENST00000305456,OR7G2
ENSG00000125999,ENST00000423645,BPIFB1
ENSG00000125999,ENST00000253354,BPIFB1
ENSG00000091129,ENST00000351718,NRCAM
ENSG00000091129,ENST00000379024,NRCAM
ENSG00000091129,ENST00000425651,NRCAM
ENSG00000091129,ENST00000445634,NRCAM
ENSG00000091129,ENST00000417701,NRCAM
ENSG00000091129,ENST00000442580,NRCAM
ENSG00000091129,ENST00000419936,NRCAM
ENSG00000091129,ENST00000456431,NRCAM
ENSG00000091129,ENST00000418239,NRCAM
ENSG00000091129,ENST00000379028,NRCAM
ENSG00000091129,ENST00000413765,NRCAM
ENSG00000091129,ENST00000379022,NRCAM
ENSG00000091129,ENST00000613830,NRCAM
ENSG00000182541,ENST00000406516,LIMK2
ENSG00000182541,ENST00000331728,LIMK2
ENSG00000182541,ENST00000425203,LIMK2
ENSG00000182541,ENST00000333611,LIMK2
ENSG00000182541,ENST00000340552,LIMK2
ENSG00000204611,ENST00000600228,ZNF616
ENSG00000204611,ENST00000330123,ZNF616
ENSG00000204611,ENST00000596290,ZNF616
ENSG00000204611,ENST00000597013,ZNF616
ENSG00000204611,ENST00000600282,ZNF616
ENSG00000099949,ENST00000215739,LZTR1
ENSG00000099949,ENST00000415817,LZTR1
ENSG00000212710,ENST00000525417,CTAGE1
ENSG00000212710,ENST00000391403,CTAGE1
ENSG00000118402,ENST00000369816,ELOVL4
ENSG00000150712,ENST00000280285,MTMR12
ENSG00000150712,ENST00000382142,MTMR12
ENSG00000150712,ENST00000264934,MTMR12
ENSG00000136378,ENST00000388820,ADAMTS7
ENSG00000187922,ENST00000497771,LCN10
ENSG00000187922,ENST00000527229,LCN10
ENSG00000187922,ENST00000474369,LCN10
ENSG00000113273,ENST00000264914,ARSB
ENSG00000113273,ENST00000396151,ARSB
ENSG00000113273,ENST00000565165,ARSB
ENSG00000113273,ENST00000521117,ARSB
ENSG00000205642,ENST00000381032,VCX3B
ENSG00000205642,ENST00000453306,VCX3B
ENSG00000205642,ENST00000381029,VCX3B
ENSG00000205642,ENST00000444481,VCX3B
ENSG00000112299,ENST00000367928,VNN1
ENSG00000180660,ENST00000379919,MAB21L1
ENSG00000164458,ENST00000296946,T
ENSG00000164458,ENST00000366871,T
ENSG00000164458,ENST00000366876,T
ENSG00000164458,ENST00000461348,T
ENSG00000158987,ENST00000509018,RAPGEF6
ENSG00000158987,ENST00000507093,RAPGEF6
ENSG00000158987,ENST00000296859,RAPGEF6
ENSG00000158987,ENST00000627212,RAPGEF6
ENSG00000158987,ENST00000512052,RAPGEF6
ENSG00000158987,ENST00000308008,RAPGEF6
ENSG00000158987,ENST00000510071,RAPGEF6
ENSG00000158987,ENST00000513227,RAPGEF6
ENSG00000158987,ENST00000504575,RAPGEF6
ENSG00000158987,ENST00000504039,RAPGEF6
ENSG00000180871,ENST00000453237,CXCR2
ENSG00000180871,ENST00000415392,CXCR2
ENSG00000180871,ENST00000449014,CXCR2
ENSG00000180871,ENST00000318507,CXCR2
ENSG00000180871,ENST00000454148,CXCR2
ENSG00000180871,ENST00000428565,CXCR2
ENSG00000180871,ENST00000418878,CXCR2
ENSG00000102468,ENST00000378688,HTR2A
ENSG00000102468,ENST00000612998,HTR2A
ENSG00000102468,ENST00000542664,HTR2A
ENSG00000102468,ENST00000543956,HTR2A
ENSG00000002330,ENST00000394532,BAD
ENSG00000002330,ENST00000309032,BAD
ENSG00000002330,ENST00000544785,BAD
ENSG00000002330,ENST00000394531,BAD
ENSG00000002330,ENST00000493798,BAD
ENSG00000002330,ENST00000492141,BAD
ENSG00000137077,ENST00000259607,CCL21
ENSG00000137077,ENST00000378792,CCL21
ENSG00000136688,ENST00000447128,IL36G
ENSG00000136688,ENST00000376489,IL36G
ENSG00000136688,ENST00000259205,IL36G
ENSG00000144031,ENST00000272421,ANKRD53
ENSG00000144031,ENST00000441349,ANKRD53
ENSG00000144031,ENST00000457410,ANKRD53
ENSG00000144031,ENST00000360589,ANKRD53
ENSG00000167965,ENST00000563179,MLST8
ENSG00000167965,ENST00000569457,MLST8
ENSG00000167965,ENST00000564088,MLST8
ENSG00000167965,ENST00000382450,MLST8
ENSG00000167965,ENST00000569417,MLST8
ENSG00000167965,ENST00000562352,MLST8
ENSG00000167965,ENST00000562479,MLST8
ENSG00000167965,ENST00000301724,MLST8
ENSG00000167965,ENST00000397124,MLST8
ENSG00000167965,ENST00000565250,MLST8
ENSG00000109606,ENST00000336812,DHX15
ENSG00000276761,ENST00000614868,CWC25
ENSG00000197343,ENST00000320583,ZNF655
ENSG00000197343,ENST00000452314,ZNF655
ENSG00000197343,ENST00000252713,ZNF655
ENSG00000197343,ENST00000454654,ZNF655
ENSG00000197343,ENST00000449244,ZNF655
ENSG00000197343,ENST00000425063,ZNF655
ENSG00000197343,ENST00000493277,ZNF655
ENSG00000197343,ENST00000422164,ZNF655
ENSG00000197343,ENST00000422647,ZNF655
ENSG00000197343,ENST00000427931,ZNF655
ENSG00000197343,ENST00000440391,ZNF655
ENSG00000197343,ENST00000394163,ZNF655
ENSG00000197343,ENST00000357864,ZNF655
ENSG00000197343,ENST00000424881,ZNF655
ENSG00000197343,ENST00000626122,ZNF655
ENSG00000169629,ENST00000302558,RGPD8
ENSG00000169629,ENST00000409750,RGPD8
ENSG00000169629,ENST00000330575,RGPD8
ENSG00000169629,ENST00000496537,RGPD8
ENSG00000129667,ENST00000313080,RHBDF2
ENSG00000129667,ENST00000591885,RHBDF2
ENSG00000129667,ENST00000591860,RHBDF2
ENSG00000129667,ENST00000592123,RHBDF2
ENSG00000129667,ENST00000585989,RHBDF2
ENSG00000129667,ENST00000589526,RHBDF2
ENSG00000129667,ENST00000591697,RHBDF2
ENSG00000129667,ENST00000591879,RHBDF2
ENSG00000129667,ENST00000585701,RHBDF2
ENSG00000129667,ENST00000591192,RHBDF2
ENSG00000129667,ENST00000590322,RHBDF2
ENSG00000129667,ENST00000590288,RHBDF2
ENSG00000129667,ENST00000591255,RHBDF2
ENSG00000173908,ENST00000306658,KRT28
ENSG00000227804,ENST00000449113,PPP1R10
ENSG00000141446,ENST00000269214,ESCO1
ENSG00000141446,ENST00000622333,ESCO1
ENSG00000177943,ENST00000317446,MAMDC4
ENSG00000177943,ENST00000445819,MAMDC4
ENSG00000055957,ENST00000273283,ITIH1
ENSG00000055957,ENST00000428133,ITIH1
ENSG00000055957,ENST00000405128,ITIH1
ENSG00000055957,ENST00000537050,ITIH1
ENSG00000129009,ENST00000249842,ISLR
ENSG00000129009,ENST00000559510,ISLR
ENSG00000129009,ENST00000560862,ISLR
ENSG00000129009,ENST00000395118,ISLR
ENSG00000136235,ENST00000258733,GPNMB
ENSG00000136235,ENST00000381990,GPNMB
ENSG00000136235,ENST00000409458,GPNMB
ENSG00000133812,ENST00000256190,SBF2
ENSG00000133812,ENST00000532095,SBF2
ENSG00000133812,ENST00000530741,SBF2
ENSG00000133812,ENST00000420722,SBF2
ENSG00000133812,ENST00000617179,SBF2
ENSG00000235068,ENST00000433063,POU5F1
ENSG00000235068,ENST00000419095,POU5F1
ENSG00000235068,ENST00000548682,POU5F1
ENSG00000177051,ENST00000317683,FBXO46
ENSG00000177051,ENST00000586899,FBXO46
ENSG00000177051,ENST00000591686,FBXO46
ENSG00000142661,ENST00000338909,MYOM3
ENSG00000142661,ENST00000374434,MYOM3
ENSG00000100490,ENST00000395834,CDKL1
ENSG00000100490,ENST00000525911,CDKL1
ENSG00000100490,ENST00000534267,CDKL1
ENSG00000100490,ENST00000216378,CDKL1
ENSG00000165006,ENST00000625521,UBAP1
ENSG00000165006,ENST00000297661,UBAP1
ENSG00000165006,ENST00000379186,UBAP1
ENSG00000165006,ENST00000626262,UBAP1
ENSG00000165006,ENST00000359544,UBAP1
ENSG00000132561,ENST00000521689,MATN2
ENSG00000132561,ENST00000524308,MATN2
ENSG00000132561,ENST00000522025,MATN2
ENSG00000132561,ENST00000520016,MATN2
ENSG00000132561,ENST00000518154,MATN2
ENSG00000132561,ENST00000521041,MATN2
ENSG00000132561,ENST00000519585,MATN2
ENSG00000132561,ENST00000522270,MATN2
ENSG00000132561,ENST00000517321,MATN2
ENSG00000132561,ENST00000519582,MATN2
ENSG00000132561,ENST00000522135,MATN2
ENSG00000132561,ENST00000254898,MATN2
ENSG00000188612,ENST00000420826,SUMO2
ENSG00000188612,ENST00000314523,SUMO2
ENSG00000188612,ENST00000578238,SUMO2
ENSG00000110025,ENST00000377244,SNX15
ENSG00000110025,ENST00000534637,SNX15
ENSG00000110025,ENST00000524831,SNX15
ENSG00000110025,ENST00000352068,SNX15
ENSG00000110025,ENST00000525648,SNX15
ENSG00000171388,ENST00000429967,APLN
ENSG00000205846,ENST00000382073,CLEC6A
ENSG00000054148,ENST00000371661,PHPT1
ENSG00000054148,ENST00000247665,PHPT1
ENSG00000139433,ENST00000318348,GLTP
ENSG00000139433,ENST00000544393,GLTP
ENSG00000139433,ENST00000540772,GLTP
ENSG00000139433,ENST00000617457,GLTP
ENSG00000140067,ENST00000557719,FAM181A
ENSG00000140067,ENST00000267594,FAM181A
ENSG00000140067,ENST00000556222,FAM181A
ENSG00000140067,ENST00000554404,FAM181A
ENSG00000140067,ENST00000557000,FAM181A
ENSG00000198930,ENST00000370291,CSAG1
ENSG00000198930,ENST00000370287,CSAG1
ENSG00000198930,ENST00000452779,CSAG1
ENSG00000128833,ENST00000261839,MYO5C
ENSG00000128833,ENST00000558479,MYO5C
ENSG00000282269,ENST00000632373,PRR4
ENSG00000282269,ENST00000614435,PRR4
ENSG00000282269,ENST00000631790,PRR4
ENSG00000282269,ENST00000633483,PRR4
ENSG00000144655,ENST00000273153,CSRNP1
ENSG00000144655,ENST00000514182,CSRNP1
ENSG00000142615,ENST00000359621,CELA2A
ENSG00000172940,ENST00000311856,SLC22A13
ENSG00000115020,ENST00000392202,PIKFYVE
ENSG00000115020,ENST00000264380,PIKFYVE
ENSG00000115020,ENST00000407449,PIKFYVE
ENSG00000115020,ENST00000308862,PIKFYVE
ENSG00000115020,ENST00000422495,PIKFYVE
ENSG00000115020,ENST00000452564,PIKFYVE
ENSG00000160219,ENST00000369575,GAB3
ENSG00000160219,ENST00000369568,GAB3
ENSG00000160219,ENST00000424127,GAB3
ENSG00000160219,ENST00000454973,GAB3
ENSG00000132478,ENST00000589666,UNK
ENSG00000132478,ENST00000587258,UNK
ENSG00000119537,ENST00000406396,KDSR
ENSG00000119537,ENST00000591902,KDSR
ENSG00000119537,ENST00000326575,KDSR
ENSG00000119537,ENST00000592327,KDSR
ENSG00000080910,ENST00000476712,CFHR2
ENSG00000080910,ENST00000367415,CFHR2
ENSG00000278437,ENST00000620244,LILRB5
ENSG00000278437,ENST00000622596,LILRB5
ENSG00000278437,ENST00000621193,LILRB5
ENSG00000278437,ENST00000614318,LILRB5
ENSG00000169764,ENST00000394417,UGP2
ENSG00000169764,ENST00000484142,UGP2
ENSG00000169764,ENST00000482668,UGP2
ENSG00000169764,ENST00000467648,UGP2
ENSG00000169764,ENST00000480679,UGP2
ENSG00000169764,ENST00000337130,UGP2
ENSG00000169764,ENST00000488245,UGP2
ENSG00000169764,ENST00000497883,UGP2
ENSG00000169764,ENST00000445915,UGP2
ENSG00000169764,ENST00000475462,UGP2
ENSG00000169764,ENST00000491621,UGP2
ENSG00000169764,ENST00000472047,UGP2
ENSG00000169764,ENST00000613823,UGP2
ENSG00000169764,ENST00000627474,UGP2
ENSG00000169764,ENST00000626380,UGP2
ENSG00000228607,ENST00000453129,CLDN25
ENSG00000196600,ENST00000306494,SLC22A25
ENSG00000078124,ENST00000534206,ACER3
ENSG00000078124,ENST00000532485,ACER3
ENSG00000078124,ENST00000526597,ACER3
ENSG00000078124,ENST00000533873,ACER3
ENSG00000148136,ENST00000277216,OR13C4
ENSG00000187758,ENST00000209668,ADH1A
ENSG00000169059,ENST00000381089,VCX3A
ENSG00000169059,ENST00000398729,VCX3A
ENSG00000169059,ENST00000612369,VCX3A
ENSG00000151364,ENST00000353172,KCTD14
ENSG00000151364,ENST00000533144,KCTD14
ENSG00000163701,ENST00000421412,IL17RE
ENSG00000163701,ENST00000383814,IL17RE
ENSG00000163701,ENST00000454190,IL17RE
ENSG00000163701,ENST00000454992,IL17RE
ENSG00000166503,ENST00000568294,RP11-382A20.3
ENSG00000166503,ENST00000299633,RP11-382A20.3
ENSG00000091137,ENST00000265715,SLC26A4
ENSG00000091137,ENST00000440056,SLC26A4
ENSG00000082269,ENST00000418814,FAM135A
ENSG00000082269,ENST00000505769,FAM135A
ENSG00000082269,ENST00000515323,FAM135A
ENSG00000082269,ENST00000515280,FAM135A
ENSG00000082269,ENST00000507085,FAM135A
ENSG00000082269,ENST00000457062,FAM135A
ENSG00000082269,ENST00000361499,FAM135A
ENSG00000082269,ENST00000505868,FAM135A
ENSG00000082269,ENST00000370479,FAM135A
ENSG00000048649,ENST00000308488,RSF1
ENSG00000048649,ENST00000480887,RSF1
ENSG00000048649,ENST00000531026,RSF1
ENSG00000048649,ENST00000526324,RSF1
ENSG00000048649,ENST00000532556,RSF1
ENSG00000048649,ENST00000528095,RSF1
ENSG00000048649,ENST00000440064,RSF1
ENSG00000153815,ENST00000537098,CMIP
ENSG00000153815,ENST00000539778,CMIP
ENSG00000153815,ENST00000566513,CMIP
ENSG00000153815,ENST00000398040,CMIP
ENSG00000153815,ENST00000566462,CMIP
ENSG00000153815,ENST00000621537,CMIP
ENSG00000138496,ENST00000477522,PARP9
ENSG00000138496,ENST00000492382,PARP9
ENSG00000138496,ENST00000360356,PARP9
ENSG00000138496,ENST00000471785,PARP9
ENSG00000138496,ENST00000462315,PARP9
ENSG00000138496,ENST00000466126,PARP9
ENSG00000143183,ENST00000392129,TMCO1
ENSG00000143183,ENST00000367881,TMCO1
ENSG00000143183,ENST00000580248,TMCO1
ENSG00000143183,ENST00000464650,TMCO1
ENSG00000143183,ENST00000481278,TMCO1
ENSG00000143183,ENST00000612311,TMCO1
ENSG00000143183,ENST00000628579,TMCO1
ENSG00000164500,ENST00000297001,C7orf72
ENSG00000127564,ENST00000431515,PKMYT1
ENSG00000127564,ENST00000440027,PKMYT1
ENSG00000127564,ENST00000262300,PKMYT1
ENSG00000127564,ENST00000575040,PKMYT1
ENSG00000127564,ENST00000574385,PKMYT1
ENSG00000127564,ENST00000574730,PKMYT1
ENSG00000127564,ENST00000573944,PKMYT1
ENSG00000127564,ENST00000576268,PKMYT1
ENSG00000127564,ENST00000574415,PKMYT1
ENSG00000127564,ENST00000575632,PKMYT1
ENSG00000127564,ENST00000572059,PKMYT1
ENSG00000127564,ENST00000572619,PKMYT1
ENSG00000119421,ENST00000373768,NDUFA8
ENSG00000235692,ENST00000431830,PFDN6
ENSG00000235692,ENST00000432391,PFDN6
ENSG00000235692,ENST00000451970,PFDN6
ENSG00000235692,ENST00000468094,PFDN6
ENSG00000235692,ENST00000547641,PFDN6
ENSG00000074181,ENST00000263388,NOTCH3
ENSG00000074181,ENST00000597756,NOTCH3
ENSG00000074181,ENST00000601011,NOTCH3
ENSG00000105492,ENST00000346477,SIGLEC6
ENSG00000105492,ENST00000359982,SIGLEC6
ENSG00000105492,ENST00000436458,SIGLEC6
ENSG00000105492,ENST00000343300,SIGLEC6
ENSG00000105492,ENST00000425629,SIGLEC6
ENSG00000105492,ENST00000391797,SIGLEC6
ENSG00000132330,ENST00000254663,SCLY
ENSG00000132330,ENST00000413463,SCLY
ENSG00000132330,ENST00000409736,SCLY
ENSG00000132330,ENST00000412508,SCLY
ENSG00000132330,ENST00000416757,SCLY
ENSG00000132330,ENST00000431487,SCLY
ENSG00000132330,ENST00000437134,SCLY
ENSG00000132330,ENST00000450965,SCLY
ENSG00000132330,ENST00000440143,SCLY
ENSG00000132330,ENST00000433750,SCLY
ENSG00000113272,ENST00000231198,THG1L
ENSG00000279051,ENST00000302622,OR6Q1
ENSG00000273884,ENST00000615652,LILRA3
ENSG00000273884,ENST00000620042,LILRA3
ENSG00000273884,ENST00000613018,LILRA3
ENSG00000273884,ENST00000616964,LILRA3
ENSG00000273884,ENST00000615416,LILRA3
ENSG00000256162,ENST00000541421,SMLR1
ENSG00000087074,ENST00000200453,PPP1R15A
ENSG00000087074,ENST00000600406,PPP1R15A
ENSG00000071127,ENST00000499869,WDR1
ENSG00000071127,ENST00000502702,WDR1
ENSG00000071127,ENST00000508079,WDR1
ENSG00000071127,ENST00000382451,WDR1
ENSG00000071127,ENST00000382452,WDR1
ENSG00000189326,ENST00000446864,SPANXN4
ENSG00000189326,ENST00000370504,SPANXN4
ENSG00000170873,ENST00000378017,MTSS1
ENSG00000170873,ENST00000518547,MTSS1
ENSG00000170873,ENST00000519168,MTSS1
ENSG00000170873,ENST00000325064,MTSS1
ENSG00000170873,ENST00000431961,MTSS1
ENSG00000170873,ENST00000524090,MTSS1
ENSG00000170873,ENST00000523179,MTSS1
ENSG00000170873,ENST00000522118,MTSS1
ENSG00000170873,ENST00000522162,MTSS1
ENSG00000132467,ENST00000254803,UTP3
ENSG00000214827,ENST00000369476,MTCP1
ENSG00000214827,ENST00000362018,MTCP1
ENSG00000110777,ENST00000393067,POU2AF1
ENSG00000110777,ENST00000531398,POU2AF1
ENSG00000057149,ENST00000283752,SERPINB3
ENSG00000057149,ENST00000332821,SERPINB3
ENSG00000057149,ENST00000356424,SERPINB3
ENSG00000197937,ENST00000601804,ZNF347
ENSG00000197937,ENST00000334197,ZNF347
ENSG00000197937,ENST00000601469,ZNF347
ENSG00000197937,ENST00000597183,ZNF347
ENSG00000197937,ENST00000595967,ZNF347
ENSG00000197937,ENST00000599096,ZNF347
ENSG00000197937,ENST00000452676,ZNF347
ENSG00000150783,ENST00000530752,TEX12
ENSG00000150783,ENST00000280358,TEX12
ENSG00000156973,ENST00000287600,PDE6D
ENSG00000156973,ENST00000409772,PDE6D
ENSG00000156973,ENST00000428104,PDE6D
ENSG00000230031,ENST00000454856,POTEB2
ENSG00000167461,ENST00000300935,RAB8A
ENSG00000167461,ENST00000586682,RAB8A
ENSG00000205978,ENST00000382554,NYNRIN
ENSG00000237671,ENST00000420398,GAGE12C
ENSG00000182798,ENST00000400004,MAGEB17
ENSG00000182798,ENST00000400003,MAGEB17
ENSG00000186815,ENST00000552642,TPCN1
ENSG00000186815,ENST00000547275,TPCN1
ENSG00000186815,ENST00000552985,TPCN1
ENSG00000186815,ENST00000550873,TPCN1
ENSG00000186815,ENST00000551096,TPCN1
ENSG00000186815,ENST00000551099,TPCN1
ENSG00000186815,ENST00000335509,TPCN1
ENSG00000186815,ENST00000552897,TPCN1
ENSG00000186815,ENST00000550785,TPCN1
ENSG00000186815,ENST00000549279,TPCN1
ENSG00000186815,ENST00000392569,TPCN1
ENSG00000186815,ENST00000552542,TPCN1
ENSG00000186815,ENST00000548465,TPCN1
ENSG00000186815,ENST00000546781,TPCN1
ENSG00000186815,ENST00000541517,TPCN1
ENSG00000112787,ENST00000434748,FBRSL1
ENSG00000172568,ENST00000312349,FNDC9
ENSG00000172568,ENST00000520782,FNDC9
ENSG00000184163,ENST00000330388,FAM132A
ENSG00000272398,ENST00000619133,CD24
ENSG00000272398,ENST00000615659,CD24
ENSG00000272398,ENST00000620405,CD24
ENSG00000272398,ENST00000619869,CD24
ENSG00000272398,ENST00000622315,CD24
ENSG00000272398,ENST00000610952,CD24
ENSG00000272398,ENST00000606017,CD24
ENSG00000137094,ENST00000453597,DNAJB5
ENSG00000137094,ENST00000312316,DNAJB5
ENSG00000137094,ENST00000458263,DNAJB5
ENSG00000137094,ENST00000537321,DNAJB5
ENSG00000137094,ENST00000454002,DNAJB5
ENSG00000137094,ENST00000545841,DNAJB5
ENSG00000137094,ENST00000539059,DNAJB5
ENSG00000137094,ENST00000443266,DNAJB5
ENSG00000173585,ENST00000357632,CCR9
ENSG00000173585,ENST00000395963,CCR9
ENSG00000173585,ENST00000422395,CCR9
ENSG00000173585,ENST00000355983,CCR9
ENSG00000141428,ENST00000592875,C18orf21
ENSG00000141428,ENST00000269194,C18orf21
ENSG00000141428,ENST00000587873,C18orf21
ENSG00000141428,ENST00000333234,C18orf21
ENSG00000141428,ENST00000610527,C18orf21
ENSG00000141428,ENST00000618334,C18orf21
ENSG00000182287,ENST00000329235,AP1S2
ENSG00000182287,ENST00000452376,AP1S2
ENSG00000182287,ENST00000380291,AP1S2
ENSG00000182287,ENST00000450644,AP1S2
ENSG00000182287,ENST00000545766,AP1S2
ENSG00000170537,ENST00000569532,TMC7
ENSG00000170537,ENST00000304381,TMC7
ENSG00000170537,ENST00000421369,TMC7
ENSG00000176472,ENST00000458714,ZNF575
ENSG00000176472,ENST00000598080,ZNF575
ENSG00000176472,ENST00000314228,ZNF575
ENSG00000176472,ENST00000601282,ZNF575
ENSG00000165169,ENST00000378581,DYNLT3
ENSG00000165169,ENST00000378578,DYNLT3
ENSG00000165169,ENST00000432389,DYNLT3
ENSG00000164074,ENST00000444616,ABHD18
ENSG00000164074,ENST00000388795,ABHD18
ENSG00000164074,ENST00000513371,ABHD18
ENSG00000164074,ENST00000398965,ABHD18
ENSG00000164074,ENST00000611882,ABHD18
ENSG00000255072,ENST00000527353,PIGY
ENSG00000083807,ENST00000594786,SLC27A5
ENSG00000083807,ENST00000263093,SLC27A5
ENSG00000083807,ENST00000601355,SLC27A5
ENSG00000175093,ENST00000310546,SPSB4
ENSG00000181143,ENST00000397910,MUC16
ENSG00000181143,ENST00000599436,MUC16
ENSG00000165675,ENST00000370935,ENOX2
ENSG00000165675,ENST00000370927,ENOX2
ENSG00000165675,ENST00000432489,ENOX2
ENSG00000165675,ENST00000338144,ENOX2
ENSG00000165675,ENST00000394363,ENOX2
ENSG00000165675,ENST00000610637,ENOX2
ENSG00000188816,ENST00000339992,HMX2
ENSG00000145088,ENST00000273668,EAF2
ENSG00000145088,ENST00000451944,EAF2
ENSG00000143632,ENST00000366684,ACTA1
ENSG00000143632,ENST00000366683,ACTA1
ENSG00000241779,ENST00000412659,RPP21
ENSG00000241779,ENST00000416977,RPP21
ENSG00000241779,ENST00000439624,RPP21
ENSG00000241779,ENST00000427637,RPP21
ENSG00000169715,ENST00000306061,MT1E
ENSG00000169715,ENST00000568293,MT1E
ENSG00000169715,ENST00000330439,MT1E
ENSG00000120686,ENST00000379649,UFM1
ENSG00000120686,ENST00000239878,UFM1
ENSG00000120686,ENST00000437952,UFM1
ENSG00000107020,ENST00000223864,PLGRKT
ENSG00000151876,ENST00000296812,FBXO4
ENSG00000151876,ENST00000281623,FBXO4
ENSG00000151876,ENST00000509134,FBXO4
ENSG00000254004,ENST00000523638,ZNF260
ENSG00000254004,ENST00000592282,ZNF260
ENSG00000254004,ENST00000593142,ZNF260
ENSG00000254004,ENST00000588993,ZNF260
ENSG00000172831,ENST00000417689,CES2
ENSG00000172831,ENST00000561697,CES2
ENSG00000172831,ENST00000317091,CES2
ENSG00000172831,ENST00000566182,CES2
ENSG00000172831,ENST00000564420,CES2
ENSG00000188620,ENST00000357878,HMX3
ENSG00000116497,ENST00000530710,S100PBP
ENSG00000116497,ENST00000373476,S100PBP
ENSG00000116497,ENST00000373475,S100PBP
ENSG00000116497,ENST00000529027,S100PBP
ENSG00000116497,ENST00000526230,S100PBP
ENSG00000116497,ENST00000531256,S100PBP
ENSG00000116497,ENST00000482212,S100PBP
ENSG00000116497,ENST00000530552,S100PBP
ENSG00000169064,ENST00000392766,ZBBX
ENSG00000169064,ENST00000455345,ZBBX
ENSG00000169064,ENST00000392764,ZBBX
ENSG00000169064,ENST00000474464,ZBBX
ENSG00000169064,ENST00000485651,ZBBX
ENSG00000169064,ENST00000392767,ZBBX
ENSG00000169064,ENST00000307529,ZBBX
ENSG00000182256,ENST00000615808,GABRG3
ENSG00000182256,ENST00000555083,GABRG3
ENSG00000182256,ENST00000554696,GABRG3
ENSG00000182256,ENST00000557596,GABRG3
ENSG00000182256,ENST00000451330,GABRG3
ENSG00000182256,ENST00000333743,GABRG3
ENSG00000157827,ENST00000288670,FMNL2
ENSG00000157827,ENST00000475377,FMNL2
ENSG00000005249,ENST00000265717,PRKAR2B
ENSG00000274254,ENST00000618713,KIR3DL3
ENSG00000274185,ENST00000616790,LILRA4
ENSG00000234776,ENST00000449465,C11orf94
ENSG00000143297,ENST00000361835,FCRL5
ENSG00000143297,ENST00000368190,FCRL5
ENSG00000143297,ENST00000368189,FCRL5
ENSG00000146802,ENST00000312814,TMEM168
ENSG00000146802,ENST00000454074,TMEM168
ENSG00000146802,ENST00000447395,TMEM168
ENSG00000146802,ENST00000418785,TMEM168
ENSG00000146802,ENST00000449743,TMEM168
ENSG00000146802,ENST00000441474,TMEM168
ENSG00000168883,ENST00000448971,USP39
ENSG00000168883,ENST00000442708,USP39
ENSG00000168883,ENST00000409025,USP39
ENSG00000168883,ENST00000409470,USP39
ENSG00000168883,ENST00000323701,USP39
ENSG00000168883,ENST00000409766,USP39
ENSG00000168883,ENST00000613444,USP39
ENSG00000168883,ENST00000450066,USP39
ENSG00000171659,ENST00000378142,GPR34
ENSG00000171659,ENST00000378138,GPR34
ENSG00000171659,ENST00000620846,GPR34
ENSG00000175745,ENST00000327111,NR2F1
ENSG00000175745,ENST00000615873,NR2F1
ENSG00000175893,ENST00000380916,ZDHHC21
ENSG00000178562,ENST00000458610,CD28
ENSG00000178562,ENST00000324106,CD28
ENSG00000178562,ENST00000374481,CD28
ENSG00000276004,ENST00000622024,KIR3DL2
ENSG00000276004,ENST00000610507,KIR3DL2
ENSG00000100348,ENST00000216185,TXN2
ENSG00000100348,ENST00000416967,TXN2
ENSG00000100348,ENST00000403313,TXN2
ENSG00000164100,ENST00000296499,NDST3
ENSG00000196209,ENST00000359801,SIRPB2
ENSG00000196209,ENST00000444444,SIRPB2
